transaction_id,cardholder_id,timestamp,amount,merchant_category,merchant_id,merchant_name,city
TX_002637,CH_0414,2026-03-13 12:39:48,151.35,Grocery,M_9638,DailyGrocer,Dallas
TX_VEL_020091,CH_0739,2026-03-13 12:39:54,103.58,Digital Services,M_9999,SteamGames,Phoenix
TX_VEL_020092,CH_0739,2026-03-13 12:40:39,136.93,Digital Services,M_9999,SteamGames,Phoenix
TX_VEL_020093,CH_0739,2026-03-13 12:41:24,103.82,Digital Services,M_9999,SteamGames,Phoenix
TX_005592,CH_0321,2026-03-13 12:44:04,27.04,Retail,M_0439,WalmartDirect,Phoenix
TX_000162,CH_0159,2026-03-13 12:59:41,34.27,Grocery,M_1888,WholeFoodsCo,Chicago
TX_002316,CH_0752,2026-03-13 13:05:23,5.98,Grocery,M_8505,FreshMart,Chicago
TX_004667,CH_0057,2026-03-13 13:07:11,169.5,Gas/Travel,M_9191,ChevronStation,Dallas
TX_013566,CH_0372,2026-03-13 13:13:00,92.15,Entertainment,M_4235,TicketMaster,Dallas
TX_011734,CH_0069,2026-03-13 13:17:59,74.18,Digital Services,M_7752,SteamGames,San Jose
TX_011687,CH_0616,2026-03-13 13:18:34,134.86,Grocery,M_8505,FreshMart,San Diego
TX_012933,CH_0984,2026-03-13 13:19:13,128.87,Digital Services,M_7752,SteamGames,New York
TX_002629,CH_0072,2026-03-13 13:39:31,21.77,Grocery,M_9638,DailyGrocer,Phoenix
TX_002320,CH_0097,2026-03-13 13:41:23,225.49,Gas/Travel,M_6552,ShellGas,San Diego
TX_008935,CH_0114,2026-03-13 13:44:55,121.92,Grocery,M_1888,WholeFoodsCo,New York
TX_006355,CH_0845,2026-03-13 13:49:02,211.39,Gas/Travel,M_8105,DeltaAir,San Diego
TX_016542,CH_0179,2026-03-13 14:38:38,10.41,Entertainment,M_1632,AMCTheaters,San Antonio
TX_001864,CH_0694,2026-03-13 14:59:14,170.0,Digital Services,M_7665,GooglePlay,Phoenix
TX_007806,CH_0647,2026-03-13 15:27:10,51.87,Retail,M_0750,NordstromStyle,New York
TX_003099,CH_0412,2026-03-13 16:29:19,19.95,Grocery,M_1888,WholeFoodsCo,Phoenix
TX_018122,CH_0293,2026-03-13 16:32:23,280.95,Digital Services,M_7665,GooglePlay,Phoenix
TX_007604,CH_0259,2026-03-13 16:35:12,61.28,Gas/Travel,M_0100,UberRide,Chicago
TX_003981,CH_0939,2026-03-13 16:40:24,177.81,Digital Services,M_5656,AppleStore,Philadelphia
TX_007495,CH_0789,2026-03-13 16:47:24,8.63,Digital Services,M_5656,AppleStore,Philadelphia
TX_012658,CH_0813,2026-03-13 16:57:02,265.55,Retail,M_6055,TargetRun,Houston
TX_015917,CH_0816,2026-03-13 16:57:08,187.19,Retail,M_3476,MacyShop,Philadelphia
TX_003598,CH_0329,2026-03-13 17:23:17,239.84,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_016249,CH_0250,2026-03-13 17:27:08,212.51,Entertainment,M_9172,NetflixInc,Phoenix
TX_018336,CH_0139,2026-03-13 17:28:56,271.1,Digital Services,M_7752,SteamGames,Houston
TX_015862,CH_0434,2026-03-13 17:32:52,10.67,Entertainment,M_9172,NetflixInc,Chicago
TX_013791,CH_0038,2026-03-13 17:45:02,167.02,Digital Services,M_5656,AppleStore,San Jose
TX_012457,CH_0820,2026-03-13 17:55:33,21.56,Entertainment,M_9172,NetflixInc,New York
TX_008708,CH_0720,2026-03-13 18:02:52,167.66,Gas/Travel,M_0100,UberRide,Philadelphia
TX_011263,CH_0406,2026-03-13 18:13:45,34.47,Grocery,M_3462,SuperSaver,Phoenix
TX_011195,CH_0742,2026-03-13 18:23:34,63.54,Grocery,M_9638,DailyGrocer,Dallas
TX_017851,CH_0824,2026-03-13 18:34:54,150.63,Retail,M_0750,NordstromStyle,San Jose
TX_000741,CH_0887,2026-03-13 18:53:10,72.22,Retail,M_0439,WalmartDirect,Philadelphia
TX_017664,CH_0220,2026-03-13 19:07:22,254.84,Entertainment,M_9172,NetflixInc,San Diego
TX_003784,CH_0557,2026-03-13 19:10:16,247.51,Grocery,M_3462,SuperSaver,San Diego
TX_005825,CH_0372,2026-03-13 19:18:57,248.89,Gas/Travel,M_9191,ChevronStation,San Jose
TX_018245,CH_0383,2026-03-13 19:26:30,60.16,Retail,M_0750,NordstromStyle,Los Angeles
TX_012697,CH_0293,2026-03-13 19:30:32,88.81,Entertainment,M_4235,TicketMaster,San Diego
TX_019816,CH_0410,2026-03-13 19:31:17,173.35,Entertainment,M_8473,SpotifyMusic,Houston
TX_004175,CH_0350,2026-03-13 19:38:44,217.14,Gas/Travel,M_9191,ChevronStation,Chicago
TX_015408,CH_0494,2026-03-13 19:52:46,130.17,Digital Services,M_5255,AmazonCloud,Chicago
TX_012376,CH_0988,2026-03-13 20:10:30,99.31,Gas/Travel,M_9191,ChevronStation,Dallas
TX_018598,CH_0814,2026-03-13 20:17:22,100.05,Entertainment,M_4235,TicketMaster,Los Angeles
TX_LMT_026077,CH_0135,2026-03-13 20:32:50,449.88,Gas/Travel,M_8888,DeltaAir,Chicago
TX_014868,CH_0469,2026-03-13 20:46:13,30.73,Entertainment,M_8473,SpotifyMusic,San Jose
TX_012093,CH_0186,2026-03-13 20:49:28,172.49,Entertainment,M_1632,AMCTheaters,Houston
TX_019550,CH_0088,2026-03-13 20:58:10,77.99,Entertainment,M_9172,NetflixInc,Philadelphia
TX_019304,CH_0375,2026-03-13 21:06:35,242.91,Digital Services,M_5255,AmazonCloud,Houston
TX_015313,CH_0896,2026-03-13 21:40:49,199.09,Entertainment,M_1632,AMCTheaters,San Diego
TX_009144,CH_0609,2026-03-13 21:41:55,54.57,Digital Services,M_5255,AmazonCloud,New York
TX_002486,CH_0011,2026-03-13 22:10:59,187.83,Entertainment,M_1632,AMCTheaters,San Jose
TX_013806,CH_0044,2026-03-13 22:12:10,130.51,Retail,M_0439,WalmartDirect,New York
TX_012943,CH_0319,2026-03-13 22:25:14,194.49,Digital Services,M_5255,AmazonCloud,Phoenix
TX_014864,CH_0973,2026-03-13 22:40:00,250.43,Entertainment,M_8473,SpotifyMusic,Phoenix
TX_009730,CH_0770,2026-03-13 22:42:01,248.05,Retail,M_0439,WalmartDirect,Chicago
TX_015905,CH_0016,2026-03-13 22:43:25,288.68,Grocery,M_8505,FreshMart,Phoenix
TX_017980,CH_0517,2026-03-13 22:44:21,294.65,Gas/Travel,M_6552,ShellGas,Dallas
TX_019906,CH_0719,2026-03-13 22:55:25,255.15,Gas/Travel,M_0100,UberRide,Dallas
TX_008110,CH_0204,2026-03-13 22:58:56,158.53,Digital Services,M_5255,AmazonCloud,New York
TX_001393,CH_0384,2026-03-13 23:37:45,108.74,Entertainment,M_9172,NetflixInc,Houston
TX_015526,CH_0628,2026-03-13 23:38:42,162.74,Gas/Travel,M_9191,ChevronStation,Houston
TX_009063,CH_0533,2026-03-13 23:41:10,80.08,Grocery,M_3462,SuperSaver,New York
TX_018665,CH_0704,2026-03-13 23:41:24,186.75,Grocery,M_8505,FreshMart,San Antonio
TX_003960,CH_0977,2026-03-14 00:06:00,151.96,Retail,M_0750,NordstromStyle,Dallas
TX_019424,CH_0034,2026-03-14 00:41:19,61.74,Retail,M_3476,MacyShop,San Diego
TX_007694,CH_0635,2026-03-14 00:41:41,20.14,Retail,M_6055,TargetRun,Chicago
TX_019119,CH_0935,2026-03-14 00:57:08,266.52,Entertainment,M_1632,AMCTheaters,Phoenix
TX_001569,CH_0860,2026-03-14 01:13:00,289.65,Retail,M_0750,NordstromStyle,Los Angeles
TX_009953,CH_0313,2026-03-14 01:26:05,252.56,Entertainment,M_4235,TicketMaster,Chicago
TX_014725,CH_0917,2026-03-14 01:26:45,292.82,Entertainment,M_9172,NetflixInc,New York
TX_019306,CH_0813,2026-03-14 01:32:41,271.03,Entertainment,M_9172,NetflixInc,New York
TX_015238,CH_0052,2026-03-14 01:45:22,6.35,Retail,M_6055,TargetRun,Phoenix
TX_019169,CH_0560,2026-03-14 01:53:38,131.84,Grocery,M_8505,FreshMart,Philadelphia
TX_011197,CH_0496,2026-03-14 01:54:38,283.51,Entertainment,M_9172,NetflixInc,Chicago
TX_017017,CH_0883,2026-03-14 02:02:43,20.98,Gas/Travel,M_9191,ChevronStation,Chicago
TX_002999,CH_0447,2026-03-14 02:03:06,54.35,Grocery,M_1888,WholeFoodsCo,Philadelphia
TX_011694,CH_0823,2026-03-14 02:18:13,138.11,Digital Services,M_5255,AmazonCloud,New York
TX_001632,CH_0438,2026-03-14 02:35:23,178.6,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_013458,CH_0927,2026-03-14 02:47:51,53.7,Gas/Travel,M_6552,ShellGas,San Diego
TX_006300,CH_0963,2026-03-14 02:49:40,42.04,Digital Services,M_5255,AmazonCloud,San Antonio
TX_011012,CH_0583,2026-03-14 02:52:24,255.17,Grocery,M_3462,SuperSaver,Phoenix
TX_010939,CH_0811,2026-03-14 02:54:10,173.44,Entertainment,M_4235,TicketMaster,Los Angeles
TX_007501,CH_0149,2026-03-14 02:56:22,60.25,Gas/Travel,M_8105,DeltaAir,Houston
TX_017731,CH_0720,2026-03-14 03:07:56,291.89,Entertainment,M_4235,TicketMaster,Phoenix
TX_015887,CH_0369,2026-03-14 03:19:38,101.14,Digital Services,M_7665,GooglePlay,Chicago
TX_005521,CH_0672,2026-03-14 03:34:17,64.75,Grocery,M_3462,SuperSaver,San Jose
TX_019610,CH_0723,2026-03-14 03:35:28,295.02,Digital Services,M_7752,SteamGames,Houston
TX_006844,CH_0445,2026-03-14 03:43:05,291.78,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_017434,CH_0079,2026-03-14 03:45:47,116.66,Retail,M_3476,MacyShop,San Antonio
TX_011550,CH_0771,2026-03-14 03:46:09,143.13,Gas/Travel,M_0100,UberRide,Dallas
TX_000910,CH_0772,2026-03-14 03:50:18,71.66,Digital Services,M_5255,AmazonCloud,San Jose
TX_016626,CH_0734,2026-03-14 03:52:51,218.56,Grocery,M_1888,WholeFoodsCo,San Antonio
TX_012133,CH_0310,2026-03-14 04:11:07,20.29,Entertainment,M_8473,SpotifyMusic,San Diego
TX_011863,CH_0557,2026-03-14 04:15:46,108.73,Gas/Travel,M_9191,ChevronStation,Chicago
TX_015085,CH_0546,2026-03-14 04:26:33,230.54,Retail,M_0750,NordstromStyle,Philadelphia
TX_011946,CH_0826,2026-03-14 04:31:15,78.36,Gas/Travel,M_6552,ShellGas,San Diego
TX_019981,CH_0216,2026-03-14 04:32:36,97.05,Grocery,M_3462,SuperSaver,San Antonio
TX_013206,CH_0931,2026-03-14 04:38:40,20.7,Retail,M_0750,NordstromStyle,Chicago
TX_009182,CH_0343,2026-03-14 04:42:42,172.07,Digital Services,M_5255,AmazonCloud,San Jose
TX_012947,CH_0499,2026-03-14 04:53:38,12.27,Entertainment,M_4235,TicketMaster,San Jose
TX_016699,CH_0715,2026-03-14 04:54:57,131.73,Gas/Travel,M_9191,ChevronStation,Los Angeles
TX_010546,CH_0878,2026-03-14 05:07:33,102.97,Retail,M_6055,TargetRun,Los Angeles
TX_014533,CH_0451,2026-03-14 05:12:09,65.01,Digital Services,M_7752,SteamGames,San Antonio
TX_001664,CH_0266,2026-03-14 05:21:06,155.66,Grocery,M_3462,SuperSaver,New York
TX_003925,CH_0659,2026-03-14 05:22:47,116.34,Entertainment,M_4235,TicketMaster,Houston
TX_005546,CH_0020,2026-03-14 05:43:47,136.93,Grocery,M_9638,DailyGrocer,Dallas
TX_019438,CH_0939,2026-03-14 05:58:50,127.6,Grocery,M_1888,WholeFoodsCo,Philadelphia
TX_011555,CH_0295,2026-03-14 06:01:41,141.87,Retail,M_0439,WalmartDirect,New York
TX_009576,CH_0124,2026-03-14 06:02:55,254.99,Gas/Travel,M_9191,ChevronStation,Los Angeles
TX_006166,CH_0054,2026-03-14 06:08:33,186.29,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_013409,CH_0461,2026-03-14 06:32:18,141.55,Gas/Travel,M_8105,DeltaAir,New York
TX_000621,CH_0625,2026-03-14 06:40:08,164.03,Retail,M_3476,MacyShop,Philadelphia
TX_019792,CH_0372,2026-03-14 07:00:56,31.83,Grocery,M_3462,SuperSaver,Philadelphia
TX_001522,CH_0970,2026-03-14 07:11:15,154.83,Gas/Travel,M_8105,DeltaAir,San Diego
TX_008050,CH_0300,2026-03-14 07:21:22,209.15,Grocery,M_9638,DailyGrocer,Los Angeles
TX_002914,CH_0191,2026-03-14 07:35:06,178.14,Entertainment,M_4235,TicketMaster,Chicago
TX_009177,CH_0759,2026-03-14 07:36:13,289.4,Digital Services,M_5656,AppleStore,Chicago
TX_019274,CH_0914,2026-03-14 07:46:55,128.07,Retail,M_6055,TargetRun,Chicago
TX_006165,CH_0646,2026-03-14 07:49:38,90.27,Digital Services,M_5656,AppleStore,San Jose
TX_003906,CH_0249,2026-03-14 07:52:20,277.01,Retail,M_0439,WalmartDirect,Philadelphia
TX_010506,CH_0103,2026-03-14 07:53:25,38.86,Grocery,M_3462,SuperSaver,San Jose
TX_018183,CH_0371,2026-03-14 08:02:13,29.1,Grocery,M_1888,WholeFoodsCo,Phoenix
TX_016781,CH_0604,2026-03-14 08:10:24,47.42,Retail,M_6055,TargetRun,Los Angeles
TX_012037,CH_0987,2026-03-14 08:15:40,160.24,Digital Services,M_5255,AmazonCloud,New York
TX_013193,CH_0725,2026-03-14 08:16:42,110.59,Gas/Travel,M_6552,ShellGas,New York
TX_003610,CH_0995,2026-03-14 08:16:54,16.71,Grocery,M_3462,SuperSaver,Chicago
TX_018830,CH_0102,2026-03-14 08:23:34,230.7,Entertainment,M_9172,NetflixInc,San Jose
TX_013562,CH_0396,2026-03-14 09:12:28,161.22,Digital Services,M_7752,SteamGames,San Antonio
TX_010775,CH_0718,2026-03-14 09:16:31,96.5,Grocery,M_3462,SuperSaver,San Diego
TX_015154,CH_0961,2026-03-14 09:33:01,254.44,Retail,M_3476,MacyShop,Chicago
TX_011565,CH_0937,2026-03-14 09:44:07,40.58,Grocery,M_3462,SuperSaver,San Jose
TX_018987,CH_0378,2026-03-14 09:59:17,156.69,Retail,M_3476,MacyShop,Los Angeles
TX_002416,CH_0653,2026-03-14 10:17:58,50.69,Retail,M_3476,MacyShop,San Antonio
TX_007684,CH_0934,2026-03-14 10:18:45,204.02,Retail,M_0439,WalmartDirect,New York
TX_015348,CH_0358,2026-03-14 10:35:45,43.92,Gas/Travel,M_0100,UberRide,Los Angeles
TX_019801,CH_0290,2026-03-14 10:37:20,114.6,Retail,M_0750,NordstromStyle,Phoenix
TX_015731,CH_0265,2026-03-14 10:42:38,198.87,Grocery,M_3462,SuperSaver,Philadelphia
TX_012793,CH_0687,2026-03-14 10:44:58,206.32,Grocery,M_3462,SuperSaver,Philadelphia
TX_015182,CH_0847,2026-03-14 11:10:26,291.76,Digital Services,M_5255,AmazonCloud,New York
TX_014205,CH_0268,2026-03-14 11:17:02,124.35,Gas/Travel,M_0100,UberRide,San Diego
TX_004174,CH_0696,2026-03-14 11:31:31,118.87,Grocery,M_8505,FreshMart,Los Angeles
TX_017595,CH_0260,2026-03-14 11:31:32,73.21,Entertainment,M_1632,AMCTheaters,San Jose
TX_007596,CH_0823,2026-03-14 11:41:17,49.6,Entertainment,M_8473,SpotifyMusic,Dallas
TX_010396,CH_0655,2026-03-14 11:45:06,283.33,Grocery,M_8505,FreshMart,Dallas
TX_001546,CH_0879,2026-03-14 12:14:12,189.61,Entertainment,M_9172,NetflixInc,Philadelphia
TX_002111,CH_0651,2026-03-14 12:29:11,184.47,Entertainment,M_1632,AMCTheaters,Dallas
TX_001591,CH_0494,2026-03-14 12:53:10,120.29,Grocery,M_3462,SuperSaver,Phoenix
TX_018014,CH_0932,2026-03-14 13:12:27,23.73,Digital Services,M_5255,AmazonCloud,New York
TX_010077,CH_0451,2026-03-14 13:15:40,90.24,Grocery,M_8505,FreshMart,San Diego
TX_003300,CH_0511,2026-03-14 13:32:54,225.55,Gas/Travel,M_9191,ChevronStation,San Antonio
TX_001131,CH_0696,2026-03-14 13:39:24,188.65,Gas/Travel,M_8105,DeltaAir,Los Angeles
TX_018717,CH_0776,2026-03-14 13:45:01,23.41,Grocery,M_3462,SuperSaver,Los Angeles
TX_007494,CH_0865,2026-03-14 13:54:39,99.4,Retail,M_0750,NordstromStyle,Los Angeles
TX_017983,CH_0380,2026-03-14 13:55:43,189.1,Retail,M_0750,NordstromStyle,San Jose
TX_018047,CH_0997,2026-03-14 14:05:25,60.5,Gas/Travel,M_0100,UberRide,San Jose
TX_019597,CH_0849,2026-03-14 14:15:45,49.08,Retail,M_3476,MacyShop,Los Angeles
TX_011749,CH_0708,2026-03-14 14:23:17,239.3,Gas/Travel,M_6552,ShellGas,New York
TX_000019,CH_0270,2026-03-14 14:36:00,17.65,Entertainment,M_8473,SpotifyMusic,San Jose
TX_003129,CH_0671,2026-03-14 15:17:33,9.24,Digital Services,M_5656,AppleStore,Philadelphia
TX_007008,CH_0914,2026-03-14 15:23:27,228.14,Retail,M_6055,TargetRun,Philadelphia
TX_003123,CH_0359,2026-03-14 15:27:09,152.08,Entertainment,M_9172,NetflixInc,San Jose
TX_011149,CH_0510,2026-03-14 15:28:42,120.63,Entertainment,M_4235,TicketMaster,Chicago
TX_003567,CH_0039,2026-03-14 15:41:51,29.72,Grocery,M_8505,FreshMart,Chicago
TX_003814,CH_0598,2026-03-14 16:06:37,222.6,Entertainment,M_4235,TicketMaster,New York
TX_016906,CH_0387,2026-03-14 16:09:23,88.81,Digital Services,M_7665,GooglePlay,Philadelphia
TX_010581,CH_0832,2026-03-14 16:13:10,237.43,Grocery,M_8505,FreshMart,Houston
TX_017254,CH_0705,2026-03-14 16:24:59,174.7,Gas/Travel,M_0100,UberRide,Los Angeles
TX_009977,CH_0280,2026-03-14 16:26:53,130.74,Retail,M_0439,WalmartDirect,Phoenix
TX_007784,CH_0020,2026-03-14 16:28:26,224.95,Gas/Travel,M_9191,ChevronStation,Houston
TX_015078,CH_0481,2026-03-14 16:41:31,90.68,Grocery,M_9638,DailyGrocer,San Antonio
TX_015964,CH_0725,2026-03-14 16:41:47,71.14,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_017135,CH_0337,2026-03-14 16:44:17,250.65,Entertainment,M_1632,AMCTheaters,San Antonio
TX_002180,CH_0953,2026-03-14 17:03:23,292.25,Entertainment,M_9172,NetflixInc,Chicago
TX_010326,CH_0125,2026-03-14 17:13:04,40.37,Retail,M_3476,MacyShop,Phoenix
TX_002572,CH_0886,2026-03-14 17:23:16,244.89,Entertainment,M_8473,SpotifyMusic,San Jose
TX_016217,CH_0180,2026-03-14 17:24:15,50.77,Retail,M_3476,MacyShop,New York
TX_001059,CH_0131,2026-03-14 17:43:41,274.96,Entertainment,M_9172,NetflixInc,Chicago
TX_009531,CH_0577,2026-03-14 17:52:33,244.67,Grocery,M_8505,FreshMart,San Diego
TX_017940,CH_0973,2026-03-14 17:54:13,247.76,Digital Services,M_5656,AppleStore,Chicago
TX_009263,CH_0575,2026-03-14 17:58:04,84.91,Gas/Travel,M_8105,DeltaAir,New York
TX_018129,CH_0757,2026-03-14 17:58:43,233.02,Entertainment,M_9172,NetflixInc,San Jose
TX_005985,CH_0396,2026-03-14 18:04:14,10.18,Entertainment,M_4235,TicketMaster,Dallas
TX_015681,CH_0188,2026-03-14 18:13:20,214.57,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_013264,CH_0038,2026-03-14 18:21:29,217.84,Entertainment,M_9172,NetflixInc,San Diego
TX_018923,CH_0817,2026-03-14 18:30:43,14.15,Retail,M_0439,WalmartDirect,Phoenix
TX_000520,CH_0211,2026-03-14 18:40:38,81.13,Gas/Travel,M_8105,DeltaAir,Dallas
TX_014242,CH_0605,2026-03-14 18:51:14,147.05,Retail,M_0439,WalmartDirect,Chicago
TX_011870,CH_0148,2026-03-14 18:51:55,37.32,Gas/Travel,M_0100,UberRide,Houston
TX_005856,CH_0807,2026-03-14 18:56:31,214.69,Grocery,M_8505,FreshMart,Los Angeles
TX_001102,CH_0889,2026-03-14 19:03:59,112.55,Entertainment,M_8473,SpotifyMusic,Dallas
TX_005279,CH_0760,2026-03-14 19:04:32,144.02,Retail,M_0750,NordstromStyle,Phoenix
TX_012092,CH_0614,2026-03-14 19:16:08,173.45,Grocery,M_9638,DailyGrocer,Houston
TX_017419,CH_0271,2026-03-14 19:27:50,201.56,Retail,M_6055,TargetRun,San Jose
TX_005618,CH_0942,2026-03-14 19:33:54,49.8,Entertainment,M_9172,NetflixInc,Philadelphia
TX_017891,CH_0634,2026-03-14 19:36:14,185.31,Gas/Travel,M_9191,ChevronStation,Los Angeles
TX_013906,CH_0925,2026-03-14 19:36:50,266.92,Grocery,M_8505,FreshMart,Dallas
TX_007207,CH_0759,2026-03-14 20:05:04,82.83,Entertainment,M_4235,TicketMaster,San Jose
TX_015471,CH_0349,2026-03-14 20:20:26,243.1,Entertainment,M_9172,NetflixInc,San Antonio
TX_013655,CH_0608,2026-03-14 20:24:32,256.28,Grocery,M_9638,DailyGrocer,San Jose
TX_011344,CH_0584,2026-03-14 20:25:50,297.84,Grocery,M_8505,FreshMart,San Antonio
TX_004928,CH_0039,2026-03-14 20:28:58,213.56,Entertainment,M_9172,NetflixInc,Dallas
TX_005002,CH_0836,2026-03-14 20:35:41,240.0,Grocery,M_8505,FreshMart,San Diego
TX_011917,CH_0493,2026-03-14 20:42:05,248.64,Gas/Travel,M_0100,UberRide,San Diego
TX_014829,CH_0619,2026-03-14 21:06:16,209.28,Digital Services,M_7665,GooglePlay,San Jose
TX_010869,CH_0798,2026-03-14 21:06:27,55.38,Grocery,M_8505,FreshMart,New York
TX_005577,CH_0315,2026-03-14 21:26:43,135.6,Grocery,M_9638,DailyGrocer,Los Angeles
TX_008542,CH_0820,2026-03-14 21:33:30,187.03,Retail,M_3476,MacyShop,San Diego
TX_007993,CH_0283,2026-03-14 22:11:41,293.92,Retail,M_0439,WalmartDirect,Chicago
TX_019249,CH_0614,2026-03-14 22:16:45,126.89,Gas/Travel,M_6552,ShellGas,New York
TX_006362,CH_0945,2026-03-14 22:21:34,272.75,Entertainment,M_8473,SpotifyMusic,San Diego
TX_015355,CH_0493,2026-03-14 22:25:18,263.21,Entertainment,M_9172,NetflixInc,San Jose
TX_003605,CH_0813,2026-03-14 22:34:49,177.22,Entertainment,M_1632,AMCTheaters,New York
TX_003454,CH_0779,2026-03-14 23:03:26,114.63,Retail,M_0750,NordstromStyle,San Antonio
TX_011877,CH_0814,2026-03-14 23:12:21,107.79,Retail,M_3476,MacyShop,San Diego
TX_015668,CH_0808,2026-03-14 23:19:38,233.86,Entertainment,M_9172,NetflixInc,Philadelphia
TX_010308,CH_0145,2026-03-14 23:26:02,216.0,Digital Services,M_5656,AppleStore,San Antonio
TX_017368,CH_0871,2026-03-14 23:27:07,219.51,Entertainment,M_4235,TicketMaster,Dallas
TX_018340,CH_0521,2026-03-14 23:32:27,209.85,Digital Services,M_5255,AmazonCloud,Chicago
TX_004358,CH_0659,2026-03-14 23:36:57,136.67,Grocery,M_3462,SuperSaver,Los Angeles
TX_012538,CH_0618,2026-03-14 23:52:13,38.61,Entertainment,M_4235,TicketMaster,Chicago
TX_008140,CH_0852,2026-03-15 00:16:57,225.33,Entertainment,M_1632,AMCTheaters,San Jose
TX_004474,CH_0133,2026-03-15 00:44:26,151.51,Digital Services,M_7665,GooglePlay,Chicago
TX_009783,CH_0320,2026-03-15 00:53:47,127.57,Entertainment,M_8473,SpotifyMusic,New York
TX_008514,CH_0375,2026-03-15 00:59:57,154.2,Digital Services,M_7752,SteamGames,Philadelphia
TX_019051,CH_0527,2026-03-15 01:10:33,181.1,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_014996,CH_0655,2026-03-15 01:55:40,103.8,Gas/Travel,M_0100,UberRide,New York
TX_008721,CH_0230,2026-03-15 02:10:38,115.91,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_007409,CH_0130,2026-03-15 02:21:29,49.75,Retail,M_0750,NordstromStyle,Philadelphia
TX_006155,CH_0414,2026-03-15 02:30:00,208.42,Entertainment,M_8473,SpotifyMusic,New York
TX_019279,CH_0681,2026-03-15 02:32:54,42.29,Gas/Travel,M_6552,ShellGas,San Antonio
TX_003597,CH_0520,2026-03-15 02:37:18,207.81,Gas/Travel,M_8105,DeltaAir,Los Angeles
TX_000197,CH_0838,2026-03-15 02:37:31,240.78,Retail,M_6055,TargetRun,Chicago
TX_009617,CH_0625,2026-03-15 02:39:39,213.73,Entertainment,M_9172,NetflixInc,San Antonio
TX_012539,CH_0552,2026-03-15 02:40:03,62.03,Entertainment,M_9172,NetflixInc,San Antonio
TX_007009,CH_0190,2026-03-15 02:46:43,225.53,Entertainment,M_8473,SpotifyMusic,Houston
TX_016956,CH_0944,2026-03-15 02:48:17,248.33,Digital Services,M_7665,GooglePlay,San Diego
TX_008629,CH_0273,2026-03-15 02:58:57,135.5,Gas/Travel,M_0100,UberRide,San Diego
TX_001521,CH_0559,2026-03-15 03:13:40,74.15,Retail,M_6055,TargetRun,San Jose
TX_018295,CH_0069,2026-03-15 03:18:55,201.89,Gas/Travel,M_8105,DeltaAir,San Jose
TX_017359,CH_0898,2026-03-15 03:29:41,152.08,Entertainment,M_8473,SpotifyMusic,Dallas
TX_017832,CH_0192,2026-03-15 03:31:26,278.03,Entertainment,M_4235,TicketMaster,Los Angeles
TX_008829,CH_0167,2026-03-15 03:45:27,73.78,Digital Services,M_7665,GooglePlay,Houston
TX_004524,CH_0003,2026-03-15 03:46:34,187.51,Retail,M_3476,MacyShop,San Antonio
TX_005837,CH_0731,2026-03-15 04:00:46,294.6,Digital Services,M_7665,GooglePlay,Houston
TX_019941,CH_0157,2026-03-15 04:01:54,109.56,Digital Services,M_7752,SteamGames,Dallas
TX_002074,CH_0814,2026-03-15 04:07:40,114.9,Grocery,M_8505,FreshMart,San Jose
TX_017171,CH_0551,2026-03-15 04:18:22,148.87,Retail,M_0750,NordstromStyle,Houston
TX_019086,CH_0780,2026-03-15 04:20:09,184.41,Gas/Travel,M_8105,DeltaAir,New York
TX_019221,CH_0023,2026-03-15 04:30:00,196.13,Entertainment,M_4235,TicketMaster,Philadelphia
TX_011913,CH_0275,2026-03-15 04:31:14,256.99,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_013213,CH_0034,2026-03-15 04:51:21,191.83,Retail,M_6055,TargetRun,Dallas
TX_008951,CH_0509,2026-03-15 04:58:44,58.96,Digital Services,M_7752,SteamGames,San Antonio
TX_010479,CH_0736,2026-03-15 05:14:51,123.59,Grocery,M_8505,FreshMart,New York
TX_000734,CH_0285,2026-03-15 05:19:12,242.37,Retail,M_3476,MacyShop,New York
TX_012588,CH_0603,2026-03-15 05:23:22,296.98,Grocery,M_8505,FreshMart,San Antonio
TX_002086,CH_0301,2026-03-15 05:30:39,223.54,Digital Services,M_7665,GooglePlay,Chicago
TX_011648,CH_0233,2026-03-15 05:46:24,230.1,Gas/Travel,M_6552,ShellGas,San Jose
TX_010101,CH_0739,2026-03-15 05:55:03,123.42,Retail,M_0750,NordstromStyle,Chicago
TX_014631,CH_0124,2026-03-15 06:11:39,262.28,Grocery,M_9638,DailyGrocer,New York
TX_001305,CH_0452,2026-03-15 06:28:24,25.87,Digital Services,M_7752,SteamGames,New York
TX_002322,CH_0063,2026-03-15 06:32:17,194.28,Grocery,M_3462,SuperSaver,San Diego
TX_006651,CH_0090,2026-03-15 06:41:13,291.17,Entertainment,M_9172,NetflixInc,Dallas
TX_010787,CH_0703,2026-03-15 06:45:47,125.45,Retail,M_3476,MacyShop,Phoenix
